Item Code,Description
6800010019,CRUTCH ALUM ARM 925 LARGE PAIR
6320010165,S 26 GOLD ALPHALAC MILK 400 GM
6310040108,PRIMAPORE 10X8 CM 1'S
6310040107,PRIMAPORE 8.3X6 CM 1'S
6310040106,PRIMAPORE 8.3X6 CM 3'S
6310040033,BSN GYPSONA 10CM*2.7M
6590010052,FOLICUM 5 MG TAB 20'S
6280010060,SM CLEAN.BAR-100GM
6280010062,SM CLEANSING BAR-150GM
6720250002,ZINC OXIDE (ZINA)15% OIN 50 GM
6060010193,JERG ULTRA HEALING LOTION -600ML
6610130002,DEPOPROVERA-500MG INJECTION-1'S
6680050038,RINOFED EXPECTORANT SYR 100 ML
6100010062,DIOVAN 80 MG TAB 28'S
6630050193,PEARLDROPS HOLLYWOOD TPOLISH SMIL-50ML
6280050096,GLYSOLID CREAM-400ML
6630050206,SENS TB GUM CARE SOFT
6280050065,DOVE CREAM-75ML
6310080008,GAUZE BANDAGE 6 X 4 YDS
6310080014,GAUZE SWAB-2'*2'(8PLY)
6310080015,GAUZE SWAB-7.5*7.5 CM (8PLY)
6310080016,GAUZE SWAB-4'*4'(8PLY)
6310080013,"GAUZE SWABS 3"" X 3""(12PLY)"
6310080019,HI MEDIPLASTER-40'S(19*72MM)
6180010062,BABYJOY GIANT LARGE (3*74)
6280050068,DOVE INTENSIVE CREAM 75ML
6260060011,REFRESH TEARS 0.5% ED 15 ML
6350100002,LEVITRA 20 MG TAB 4'S
6320010010,APTAMIL PROSYNEO HA 1 400 GM
6240030006,BONVIVA 150 MG TAB 1'S
6100010083,LOFRAL 5 MG TAB 30'S
6100010082,LOFRAL 10 MG TAB 30'S
6310040057,JELONET 5X5 CM 1'S
6310040103,OPSITE 6.5X5 CM 3'S
6710050005,GLT 32032  BLUE II BAGES 10(12PACK)
6650030008,DEEP HEAT RUB-67GM
6450070024,AUGMENTIN 457 MG  / 5 ML SUS 70 ML
6240130005,MICROLUT 0.03 MG TAB 35'S
6200060005,SALINOSE 1% NG 30 G
6450070232,ZINNAT 500 MG TAB 10'S
6280050234,PURE GLYCERIN CREAM TUBE -75ML
6630050243,SIWAK F TP BANANA -50ML
6630050244,SIWAK F TP JR ORANGE - 50ML
6350040006,URALYT U 2.4 G GRA 280 G
6310080043,URGODERM PLASTER 10CM * 10MT
6310080044,URGODERM PLASTER 10MT*5CM
6450030046,VALTREX 500 MG TAB 10'S
6450030047,VALTREX 500 MG TAB 42'S
6280050290,VASELINE PET JELLY PURE ORIGINAL 50 ML
6680110018,VENTOLIN 100 MCG MDI 200'S
6680110019,VENTOLIN 0.5% NEB SOL 20 ML
6680110021,VENTOLIN 2 MG  / 5 ML SYR 150 ML
6340040014,VERMOX 100 MG  / 5 ML SUS 30 ML
6340040015,VERMOX 100 MG TAB 6'S
6730010074,VICKS INHALER
6310020017,VINYL GLOVES P.F (SMALL)
6310020016,VINYL GLOVES P.F (MEDIUM)
6560020096,VOLTAREN 100 MG SUP 5'S
6560020097,VOLTAREN 12.5 MG SUP 10'S
6560020099,VOLTAREN 50 MG SUP 10'S
6560020100,VOLTAREN 50 MG TAB 20'S
6560170020,VOLTAREN 1% EMULGEL 50 G
6560020094,VOLTAREN RETARD 100 MG TAB 10'S
6090040024,VOMINORE TAB 20'S
6100070029,WARFARIN 1 MG TAB 28'S (N)
6200040003,WAXSOL 0.5% ERD 10 ML
6370090470,WELLOXON-6%(20.VOL)-60ML
6100010150,ZESTRIL 10 MG TAB 28'S
6100010146,ZESTRIL 20 MG TAB 28'S
6100010147,ZESTRIL 5 MG TAB 28'S
6450070231,ZINNAT 250MG TAB 14'S
6450070230,ZINNAT 125 MG  / 5 ML SUS 70 ML
6450070240,ZITHROMAX 250 MG CAP 6'S
6280040032,CC EXFOLIATING DAILY WASH 150 ML
6240120001,GLUCAGEN HYPOKIT 1 MG VIAL 1'S
6680010044,RHINATHIOL 20 MG/ML (CHILDREN) SYR 125 ML
6680010061,RHINATHIOL PROMETHAZINE SYR 125 ML
6200080001,RHINOCORT 64 MCG NS 120'S
6060010190,JERG SOOTHING ALOE LOTION -600ML
6090010031,RISPERDAL 2 MG TAB 20'S
6560020065,ROFENAC D 50 MG TDIS 20'S
6560020070,ROFENAC 50 MG TAB 20'S
6560170015,ROFENAC 1% GEL 50 G
6280030077,ROKLI CREAM-30GM
6280010057,ROSE SOAP-130GM
6450020113,SPIRAMYCIN 3 MIU TAB 10'S (N)
6320010167,S 26 LF MILK 400 GM
6090090030,SABRIL 500 MG TAB 100'S
6200060006,SALINOSE PLUS (PEDIA) NS 20 ML
6560020077,SAPOFEN 400 MG TAB 20'S
6340090009,SCOPINAL 10 MG TAB 20'S
6040050051,SM BABY BUBBLE BATH-200ML
6040050053,SM BABY CLEAN.BAR-150GM
6040050052,SM BABY CLEAN.BAR-100GM BABY
6040030015,SM BABY CREAM-200ML
6040020010,SM BABY LOTION-200ML
6180020054,SM BABY OIL WIPES-70'S
6040040025,SM CHILD.SHAMPOO-150ML
6280010059,SM CLEA.FACE BAR-100GM
6040050055,SM CLEAN.BAR-150GM BABY
6160030182,SM DEO ROLLON-50ML(MIXED)
6370040383,SM EVERYDAY SHAMPOO-200ML
6060070051,SM HAND&NAIL BALM-75ML
6280040217,"SM LIQUID FACE, BODY WASH 200ML"
6040030016,SM BABY FACIAL CREAM 50ML
6060080019,SM SHOWER GEL-200ML
6040060012,SM BABY SKIN CARE OIL-150ML
6390010012,SM DIAPER RASH CREAM-100ML
6630050204,SENS TP PRO NAMEL MINT 6+KIDS 50 ML
6090030046,SEROXAT 20 MG TAB 30'S
6380020028,SHAHERZAD HAIR REM.WAX -500GM
6630050227,SIGNAL CAVIT.FIGHT.TP-25GM
6630050228,SIGNAL CAVIT.FIGHT.TP-50ML
6060010172,JERG MUSK LOTION - 600ML
6720020022,SKINOREN 20% CR 30 G
6560020080,SOLPADEINE CAP 20'S
6560020081,SOLPADEINE TEF 20'S
6240070013,SOLUCORTEF-100MG INJ VIAL 1'S
6680120041,SOOLAN SYR 100 ML
6580010136,NEURORUBINE FORTE TAB 20'S
6260070025,RIACHOL 0.5% ED 10 ML
6720120006,SULPHUR SOAP-100GM(ENGLAND)
6370040391,SUNSILK SHAMP BLACK SHINE -200ML
6370040396,SUNSILK SHAMP DAMGE RECONSTRUCTN -400ML
6450070199,SUPRAX 100 MG  / 5 ML SUS 60 ML
6450070200,SUPRAX 200 MG CAP 8'S
6450070201,SUPRAX 400 MG CAP 6'S
6560020083,TABIFLEX COOL 1% EMULGEL 50 G
6450070208,TABOCINE 100 MG CAP 10'S
6340030063,TAKEPRON 30 MG CAP 14'S
6450070209,TARIVID 200 MG TAB 10'S
6090090034,TEGRETOL 2% (100MG/5ML) SUS 100 ML
6090090033,TEGRETOL CR 200 MG TAB 50'S
6090090037,TEGRETOL 200 MG TAB 50'S
6830011369,TEGRETOL CR 400 MG TAB 30'S
6100010134,TENORMIN-100MG TAB-14'S
6100010135,TENORMIN 100 MG TAB 28'S
6100010136,TENORMIN 50 MG TAB 28'S
6310040121,BSN TENSOPLAST BDGE-10CM*4.5M
6310040123,BSN TENSOPLAST BDGE-7.5CM*4.5MT
6260050007,TOBRADEX ED SUS 5 ML
6260050008,TOBRADEX EO 3.5 G
6260050009,TOBREX 0.3% ED 5 ML
6260050010,TOBREX 0.3% EO 3.5 G
6720030030,TRAVOCORT CR 20 G
6100160001,TRENTAL 400 MG TAB 20'S
6090020057,TYLENOL 100 MG SUP 10'S
6090020058,TYLENOL 200 MG SUP 10'S
6090020059,TYLENOL 350 MG SUP 10'S
6300010083,KOTEX MAXI NIGHTTIME- 10*8'S
6280050191,NIVEA CREAM SOFT SOAP-100GM
6680010049,SINE UP SYR 120 ML
6290010094,PGN 40451 SN WHITE BOTTLE 200 ML
6680050018,RINOFED SYR 100 ML
6240070006,DEXAMETHASONE INJ-5'S(8MG/2ML)
6340030103,GASTROFAIT 500 MG TAB 20'S
6260020037,APICARPIN 4% ED 10 ML
6260020004,APIMOL-0.5% EYE DROPS
6200020004,DECOZAL-0.1% NASAL DROPS
6680030015,ALLERFIN INJ AMP-1'S
6720010005,BETADERM 0.1% CR 20 G
6720010006,BETADERM 0.1% OIN 20 G
6090090059,LAMICTAL 25 MG TAB 30'S
6450020090,GENTAMICIN INJ.1'S (80MG/2ML)
6470010026,GARGE LIP PALM ORANG
6310080048,URGOFILM-2.5CM*5MT
6280040034,CC DEEP ACTION GEL CLEANSER 200ML
6100060055,ZOCOR 20 MG TAB 28'S
6310030017,"POVIDONE IODINE STICK-6"" PK/100"
6720020010,DIFFERIN 0.1% GEL 30 G
6800010016,CRUTCH ALUM ELBOW CHILD 933 SMALL
6800010015,CRUTCH ALUM ELBOW ADULT 933 LARGE
6800010018,CRUTCH ALUM ARM 925 SMALL PAIR
6630050023,AQUAFRESH TP MILK TEETH 50 ML
6180010080,HUGGIES SUPER FLEX SMALL -4*21
6180010076,HUGGIES NEW BORN -4*21
6370040237,HG SHAMP TEA TREE DEEP CLEANSING (HG130)
6240170001,NORPROLAC 75 MCG TAB 30'S
6170030006,CONTOUR BGM LCT 200'S
6100010054,COZAAR 50 MG TAB 28'S
6280020076,"FAIR , LOVELY FAIRNESS CREAM 50 GM"
6370060220,VASELINE HAIR TIONIC-100ML
6680060009,ATROVENT 250 MCG NEB SDU 20'S
6450070137,KLAVOX 156 MG  / 5 ML SUS 100 ML
6450070138,KLAVOX 312 MG  / 5 ML SUS 100 ML
6450070140,KLAVOX 625 MG TAB 20'S
6630140005,COREGA ULTRA.CREAM-40ML
6030010001,FID FAD-ANTI STATIC SPRAY-300ML
6630170005,OB 34141 STAGES( NO=2) TB
6280040037,CC SHINE CONTOL DAILY WASH 200ML
6630060037,EMOFLOUR MW 400 ML
6630130047,OB 34050  INTERDENTAL TB
6650020008,BRAUN THERMOSCAN IRT 7+
6760010012,JJ PRE-CUT COTTON WOOL-80'S
6340050014,ASACOL 500 MG SUPP 20'S
6820050006,MEBO OIN 30 G
6280050207,NIVEA SOFT CREAM-100ML(89059)
6060010256,NIVEA BC RICH CARING EXT DRY SKIN-125ML(80200)
6060010261,NIVEA BC.DRY SKIN-400ML(80204)
6160020150,NIVEA DEO FRESH SPRAY FEMALE-150ML(81601)
6450020128,TRIAXONE-1GM (I.M)INJECTION
6450020126,TRIAXONE-0.5GM(I.M)INJECTION
6340250001,XENICAL 120 MG CAP 84'S
6090120001,MESTINON 60 MG TAB 20'S
6100010056,DILATREND 25 MG TAB 30'S
6680010043,RHINATHIOL 50 MG/ML ADULT SYR 125 ML
6680080012,FLIXOTIDE 50 MCG MDI SUS 120'S
6630050187,PARODONTAX TP ORIGINAL 75 ML
6630050186,PARODONTAX TP FLOURIDE 75 ML
6370040053,CLEAR SHAMP STYL EXPRESS 200ML
6370040037,CLEAR SHAMP HAIR FALL D-CREASE 200ML
6290010083,PGN 201000239 GLASS BOT- 200ML(K-6)
6290010122,PGN 201043167 FOOD FEEDER-50ML
6370080158,HG COND DRY/DAMAGED HAIR
6260110002,HYLO-COMOD 0.1% ED 10 ML
6450070020,AUGMENTIN 1 G TAB 14'S
6240030008,FORTEO 0.56 MG PFP 1'S
6340130001,COLPERMIN 187 MG CAP 20'S
6240090063,DECAPEPTYL 0.1 MG PFS
6450070218,WINEX 100 MG  / 5 ML SUS 60 ML
6070050040,LUFA WITH.HANDLE
6630050063,COLGATE TP SENS PRO RELIF WHITE-75ML
6280010041,PURESKIN PAPAYA SOAP 5 IN 1 -135GM(N)
6090090048,DEPAKINE 200 MG/ML ORAL SOLN 40 ML
6200050001,DROSSA-NOSE NASAL OIN 20 G
6590010039,FEROSAC 100 MG AMP
6630050211,SENS TP MULTI CARE + WHITE 75 ML
6630130003,GUM 1414.M PROXYBRUSH
6630090061,GUM 470 MICRO TIP
6630120004,GUM 890 EASY FLOSSERS
6630090066,GUM 490 TB.4R.42
6630090027,GUM 125 TB.ORTHD.
6180010052,BABYJOY SAVING NEWBORN (8*16)
6090090015,LAMICTAL 5 MG TEF 28'S
6090090056,LAMICTAL-100MG EFF.TAB-56'S
6090050007,IMIGRAN 50 MG TAB 2'S
6090050008,IMIGRAN 50 MG TAB 6'S
6630050168,EMOFORM PROTECT TP BLUE 75ML
6260010024,APISAL 0.9% ED 15 ML
6090030038,REMERON 30 MG TAB 30'S
6090020019,FEVADOL EXTRA TAB 20'S
6290070028,PGN 201000374 COOLING TEETHER FLOWER
6290010115,PGN 41081 PERISTALTIC PLUS SILICONE NIPPLE (S) 1'S
6450070100,EMOX 500 MG CAP 16'S
6450070099,E-MOX 250 MG  / 5 ML SUS 100 ML
6450070025,AUGMENTIN 62.5 MG/ML INFANT DRP SUS 20 ML
6090020067,ADOL 125 MG SUP 10'S
6090020068,ADOL 250 MG SUP 10'S
6060010154,GLYSOLID B LOTION MUSK 500 ML
6500020011,NEORAL 25 MG CAP 50'S
6500020010,NEORAL 100 MG CAP 50'S
6090150011,PK MERZ 100 MG TAB 100'S
6650020011,BRAUN LF40.THERMOSCAN CAPS.2'S
6180010126,PAMP NEW BORN S1 6*26
6320010025,BIOMIL 1 MILK-400GM
6320010026,BIOMIL 2 MILK PLUS-400GM
6370040417,SUNSILK SHINE STRENGTH SHAMPOO-200ML
6630090043,GUM 311 TB.3 ROW-ADULT
6630130035,GUM 723 ORTHOD.WAX
6630120018,GUM 847 FLOSBRUSH AUTOMTIC (250 USES)
6040010015,PGN 201000339 COTTON SWABS - 200'S
6280060129,VENUS APRICOT SCRUB-600GM
6240070016,SOLUMEDROL-40MG INJECTION-1'S
6100130001,NITRODERM TTS 10mg PTC 10'S
6450050005,ANAZOL 250 MG TAB 20'S
6310040075,NEXCARE 572-30 ACTIVE BAND 1IN*3IN
6310040074,NEXCARE ACTIVE KNEE ELBOW BAND 10'S (510-10)
6310080023,NEXCARE ATHLETIC WRAPS TAN (AW-3T)
6450020127,TRIAXONE-0.5GM(I.V)INJECTION
6450020129,TRIAXONE-1GM(I.V)INJECTION
6720010016,CORTIDERM 1% CR 30 G
6400040004,ARKO SENE CAP-45'S
6470010022,GARGE LIP BALM CHOCOLATE
6080090111,OPPO 2264 (M) SACRO LUMB SUPP
6080080180,OPPO 2022 (S) KNEE SUPPORT
6290070018,PGN 201000352 EG-2 OLIVE 8 (MINT GREEN)
6310040110,PRIMAPORE 20X10 CM 1'S
6310040111,PRIMAPORE 25X10 CM 1'S
6240040004,AMARYL 1 MG TAB 30'S
6240040005,AMARYL 2 MG TAB 30'S
6240040006,AMARYL 3 MG TAB 30'S
6100040017,CONCOR PLUS 5 MG TAB 20'S
6340160014,RENNIE TAB 48'S
6090130009,NICORETTE 2 MG GUM 105'S (N)
6610130005,MIRENA IUCD 1'S
6470010009,BEESLINE LIP CARE
6450020134,ZIDIME-1GM (IM/IV)-INJECTION
6090010024,RISPERDAL 1 MG TAB 6'S
6340030065,TOPRAZOLE 20 MG TAB 15'S
6310070002,COTTON ROLL-250GM(EGYPT)
6630050224,SIGNAL 2 CAV.FIGHT NEW FAMILY-120ML
6450010013,METRONIDAZOLE I.V-100ML
6100090002,CYKLOKAPRON 500 MG INJ 5ML AMP-1'S
6450070151,MEGAMOX 1 G TAB 14'S
6450070155,MEGAMOX 625 MG TAB 20'S
6100010186,ATACAND 8 MG TAB 28'S
6100010185,ATACAND 16 MG TAB 28'S
6060010335,VASELINE BODY LOTION COCOA BUTTER-400ML
6680020019,FLUTAB TAB 20'S
6210010010,EARSTUD 213Y B.STONE CRYSTAL GOLD
6310080020,HI-MEDIPLASTER-100'S(ASSTED)
6370040206,HE SHAMP BE STRONG 400 ML
6340030110,LOSEC MUPS 20 MG TAB 14'S
6090130010,NICORETTE 4 MG GUM 105'S (N)
6050020003,SITZ BATH-LADIES
6560020064,ROFENAC 75 MG AMP 5'S
6180010053,BABYJOY SAVING SMALL (8*15)
6370040101,DOVE SHAMP MOIST  -400ML
6370040097,DOVE SHAMP HAIR FALL RESCUE -600 ML
6370040100,DOVE SHAMP INTENS REPAIR -600 ML
6100010192,CADUET 10/10 MG TAB 30'S
6100010195,CADUET 5/10 MG TAB 30'S
6370040090,DOVE SHAMP DAILY CARE 2 IN 1-600 ML
6370050004,AVALON AVOGAIN 5% SOLN 50 ML
6370050003,AVALON AVOGAIN 2% SOLN 50 ML
6450070163,OMNICEF 300 MG CAP 10'S
6450070162,OMNICEF 125 MG / 5 ML SUS 40 ML
6310090004,SYRINGE 3 CC
6580010137,NEUROTONE TAB 30'S
6040010005,COTTON BUDS-200'S(NOBNOB)
6060010288,PALM COC.BUT.LOTION-400ML
6240070015,SOLUMEDROL-125MG INJECTION-1'S
6240070017,SOLUMEDROL-500MG INJECTION-1'S
6640010003,MARNYS SALMON OIL CAP 60`S
6060070018,GLYSOLID HAND GEL-100ML
6650020018,OMRON THERMOMETER (YASEE)
6010010016,OMRON NEBULIZER C28 (220V)
6680020021,FLUTAB SINUS TAB 20'S
6560020068,ROFENAC 12.5 MG SUP 10'S
6310040034,BSN GYPSONA 15CM*2.7M
6720050011,BEPANTHEN PLUS CR 30 G
6720020020,ROZEX 0.75% GEL 30 G
6310010003,ALCOHOL SWAB 200'S
6100010097,NORMOTEN 100 MG TAB 28'S
6100010098,NORMOTEN 50 MG TAB 28'S
6060010192,JERG ULTRA HEALING LOTION - 400ML
6370040305,PANTENE SHAMP CLASS CLEAN 600 ML
6180020062,BABYJOY WIPES-80'S
6830010439,GARGALENE MOUTH WASH 300 ML
6370060221,VASELINE HAIR TONIC-200ML
6720010003,ALFACORT 1% CR 15 G
6720010004,ALFACORT 1% OIN 15 G
6560020106,VOTREX 50 MG TAB 20'S
6050020002,SITZ BATH #4520-20
6800010020,CRUTCH ALUM ARM 925 MEDIUM PAIR
6090010045,ZYPREXA 5 MG TAB 28'S
6340030061,RISEK 20 MG CAP 14'S
6290070019,PGN 201000353 EG-3 OLIVE.8(YELLOW)
6260020035,ALPHAGAN P 0.15% ED 5 ML
6680050036,RIAPHAN 15 MG / 5 ML SYR 100 ML
6370040308,PANTENE SHAMP COLOR CARE 190 ML
6370040307,PANTENE SHAMP CLASSIC CLEAN 400 ML
6060010189,JERG SOOTHING ALOE LOTION -400ML
6370060222,VASELINE HAIR TONIC-300ML(REG)
6620010062,NEXCARE OPTICLUDE EYE PATCH REGULAR (1539-20)
6650010042,NEXCARE COLD HOT TRADITIONAL BOTTLE (N1576)
6370040392,SUNSILK SHAMP BLACK SHINE -700ML
6590010020,CENTURY 2000 TAB 60'S
6620010061,NEXCARE OPTICLUDE EYE PATCH JUNIOR (1537-20)
6450030049,VIRUSTAT-200MG TAB-30'S
6100020007,NATRILIX SR 1.5 MG TAB 30'S
6140020025,ADV PILL CUTTER TAB BNPC20
6180010133,PAMP (2) 6*25
6180010135,PAMP (4) 6*16
6180010116,PAMP (4) 2*76
6180010114,PAMP (5) 2*70
6730010078,VICKS VAPORUB-50GM (NEW)
6730010077,VICKS VAPORUB-100GM (NEW)
6310040043,HANSAPLAST FINGER STRIPS 16 PCS
6480010004,ASTROGLIDE LUBRICANT 73.9 GM
6590010040,FEROSE F TAB 30'S
6320020020,CERELAC WHEAT+DATES-400GM
6300010099,KOTEX ULTRA NIGHTTIME W/WINGS - 14*7
6100010060,DIOVAN 160 MG TAB 28'S
6590010038,FEROMIN 25MG/1ML (ELEMENTAL IRON) ORAL DRP 30 ML
6090020075,FEVADOL 100 MG SUP 10'S
6090020016,FEVADOL 200 MG SUP 10'S
6090020017,FEVADOL 350 MG SUP 10'S
6180010051,BABYJOY SAVING MEDIUM (8*12)
6180010049,BABYJOY SAVING JUNIOR (8*9)
6720030020,MICONAZ POWDER-20GM
6560030055,PLAQUENIL 200 MG TAB 60'S
6280050177,LW REMED.FACE CREAM.NP-50ML
6280070012,KAYLAN DEEP PORE.CLNSING.STRIPE-4'S
6090090039,TOPAMAX 100 MG TAB 60'S
6090090041,TOPAMAX 25 MG TAB 60'S
6450070021,AUGMENTIN 228 MG / 5 ML SUS 70 ML
6450070068,CIPROMAX 500 MG TAB 10'S
6450070176,QUINOX 500 MG TAB 10'S
6650030002,AVALON ACTIV PAIN RELIEF CR 100 ML
6200060003,SALINOSE 0.9% NS 30 ML
6200060004,SALINOSE 0.9% PED ND 20 ML
6280050285,VASELINE PET JELLY PURE ORIGINAL 100 ML
6630170016,SIWAK F TP STRWBERRY CHILD- 50ML
6180010060,BABYJOY VALUE LAGRE PLUS (4*29)
6180010059,BABYJOY SAVING LARGE PLUS (8*11)
6180010058,BABYJOY SAVING JUNIOR XXL (8*7)
6100040014,CODIOVAN 80/12.5 MG TAB 28'S
6450070152,MEGAMOX 228 MG / 5 ML SUSP 70 ML
6680020023,STREPSILS HONEY&LEMON LOZ.24'S
6680020024,STREPSILS (SORE THROAT&BLOCKED NOSE) MENTHOL LOZ.24'S
6680020025,STREPSILS ORIGINAL LOZ.(RED) 24'S
6680120010,CLARITINE 10 MG TAB 10'S
6500020015,CELLCEPT 500 MG TAB 50'S
6450070149,MEGAMOX 457 MG / 5 ML SUS 70 ML
6500040006,METHOTREXATE 2.5 MG TAB 50'S
6400020007,ARKO VALERIAN CAPS 45'S
6100080031,CORDARONE 150MG/3ML AMP (3ml) 1'S
6320010109,NOVALAC  2 MILK - 400GM
6370020002,PROPECIA 1 MG TAB 28'S
6560020058,RAPIDUS 25 MG TAB 20'S
6680110013,SINGULAIR 10 MG TAB 28'S
6680110016,SINGULAIR PED 5 MG CTB 28'S
6160020209,VICHY (50560) Deod. Aerosol Regulateur
6200020008,NASONEX 0.05% NS 120'S
6310010001,ALCOHOL SWAB 100'S
6680010034,MENTEX SYR 125 ML
6180010110,PAMP (5) 3*52
6180010124,PAMP PC (3) 2*80
6240010004,NOVONORM 0.5 MG TAB 30'S
6240010005,NOVONORM 1 MG TAB 30'S
6240010006,NOVONORM 2 MG TAB 30'S
6590010058,GINEXIN F 40 MG TAB 40'S
6630050046,COLGATE TP F COFIDE GEL GREEN 125 ML
6260020033,XALATAN 0.005% ED 2.5 ML
6340020021,A-LAX TAB 30'S
6340110003,DIGESTYL CAP 60'S
6720010043,SALIBET OIN 30 G
6100010101,PHYSIOTENS 0.2 MG TAB 28'S
6340030109,LOSEC MUPS 10 MG TAB 14'S
6320020012,CERELAC FRUITS 400 GM
6090090047,DEPAKINE CHRONO 500 MG TAB 30'S
6630170004,OB 34140(4-24) SOFTNO1
6090020070,ADVIL 200 MG TAB 24'S
6100080024,LANOXIN 0.05 MG/ML ELX 60 ML
6450070027,AVALOX 400 MG TAB 5'S
6100060053,ZOCOR 40 MG TAB 30'S
6290010120,PGN 201000326 MILK PWDR CASE
6040030018,SM BABY SOFT CREAM 50ML
6370040178,H&S SHAMP EXTRA VOLUME 600 ML
6370040182,"H&S SHAMP SMOOTH , SILKY 190 ML"
6370040173,H&S SHAMP CLASSIC CLEAN 190 ML
6370040184,H&S SHAMP LIVELY SILKY 600 ML
6370040176,H&S SHAMP EXTRA VOLUME 190ML
6370040193,H&S SHAMP REFRESH MENTHOL 600 ML
6370040191,H&S SHAMP REFRESH MENTHOL 190 ML
6370040324,"PANTENE SHAMP SMOTH,SILKY(D)- 190ML"
6370040299,PANTENE SHAMP ANT- DANDRUF- 400ML
6370040300,PANTENE SHAMP ANT DANDRUF 600 ML
6450050031,AMRIZOLE 500 MG VO 5'S
6590010046,FERROVIT TAB 30'S
6540020002,CALCITONE TAB 30'S
6580040001,STERILE WATER ORAL-90ML(BABY)
6240070014,SOLUMEDROL-1000MG INJECTION-1'S
6450070128,KLACID 500 MG TAB 14'S
6260070023,OPTIFLOX 0.3% ED 5 ML
6090010054,CLOPIXOL DEPOT 200 MG AMP
6090030020,FLUANXOL 0.5 MG TAB 100'S
6090030023,FLUANXOL DEPOT 20 MG/ML INJ 1ML AMP 1'S
6310020005,FACE MASK 50'S
6340030039,PANTOZOL 20 MG TAB 15'S
6260070021,OPTICYCLINE 1% EO 5 G
6060040002,AVALON NIPPLE CREAM
6390010002,AVALON DIAPER RASH CREAM
6630050200,SENS TP GENT WHITE+TOTAL CARE 50 ML
6310040100,OPSITE 6.5X5 CM 1'S
6110020009,ARS REPELLENT SPRAY-100ML
6310080037,"URGO CREPE BANDGE 6"" X 5 YDS"
6300010213,PANTY PAPER XLARGE-7'S
6510050001,BNAN NAIL POLISH REMOVER - 110ML
6450020138,ZINOXIME 750MG INJECTION
6090010027,RISPERDAL 4 MG TAB 60'S
6560020003,APO DICLO 50 MG TAB 20'S
6450070014,APO DOXY 100 MG CAP 10'S
6770010002,ARDELL DURALASH BLACK MEDIUM
6320010089,NAN 2 MILK 400 GM
6310040097,OPSITE 15.5X8.5 CM 1'S
6310040099,OPSITE 25X10 CM 1'S
6480010007,K JELLY 115 G
6100070030,WARFARIN 3 MG TAB 28'S (N)
6320020004,BLEVIT plus rice+corn 300gm
6320020002,BLEVIT BABY CEREALS WITH FRUITS 300GM
6320020001,BLEVIT 8 CEREALS WITH HONEY  300GM
6320010173,SIMILAC NEOSURE 370 GM
6310040101,OPSITE 9.5X8.5 CM 1'S
6370040429,VICHY (67334) Dercos Dandruff Greasy Shampoo 200ML
6160030190,VICHY (50566) Deod. Roll on Sensitive Skin
6160040099,VICHY (50565) Deod. Stick Sensitive Skin
6160030191,VICHY (50564) Deod. Roll-On Regulateur
6160070022,VICHY (50568) Deod. 7 Days Treatment
6160030189,VICHY (58088) Deod. Extra Strength
6370050108,VICHY (50603) Dercos Energizing Shampoo Aminexil 200ML
6370040432,VICHY (50604) Dercos Sebo Corrector Shampoo 200ML
6100010071,HYZAAR TAB 28'S
6310040086,NEXCARE SHEER BAND 10'S (656-10)
6090010025,RISPERDAL 1 MG/ML ORAL SOL 100 ML
6610080001,DEPOPROVERA 150 MG VIAL (N)
6100010166,ADALAT LA 30 MG TAB 30'S
6340030046,PEPTAZOL 30 MG CAP 14'S
6090010017,LEPONEX 100 MG TAB 50'S
6630030002,RIANEST 0.1 MIU /ML  DRP SUS 30 ML
6590010049,FOLIC ACID 5 MG TAB 20'S
6720020030,ACRETIN 0.025% CR 30 G
6720020031,ACRETIN 0.05% CR 30 G
6260070022,OPTIDEX T ED SUS 5 ML
6260010011,OPTIZOLIN ED 10 ML
6260100015,OPTIFRESH ED 10 ML
6680100008,SERETIDE 125 MCG MDI SUS 120'S
6450070234,ZINOXIMOR 250 MG TAB 14'S
6590010057,GINCOSAN CAP 30'S
6680020026,STREPSILS LEMON S.F. LOZ. 16'S
6560020061,REPARIL 20 MG TAB 40'S
6560030018,OSTEOCARE TAB 30'S
6450050032,ANAZOL 125 MG / 5 ML SUS 120 ML
6450020137,ZINOXIME 1.5 GM INJECTION
6340160029,MOVICOL GRA SAC 20'S
6300020027,BENOSTAN FEMINA BAKING SODA V.DOUCH
6380030015,NAIR MOISTURISING -110ML
6070030014,DETTOL H W FRESH 200 ML
6180020061,BABYJOY WIPES-50'S
6370080180,KRE CAP GARLIC -1500ML
6450070062,CIPRODAR 500 MG TAB 10'S
6400040002,ARKO CHARBON CAP 45'S
6560170018,RUMAFEN 1% GEL 50 G
6240090035,PRIMOLUT N 5 MG TAB 30'S
6450050004,ANAZOL 200 MG / 5 ML SUS 120 ML
6630090102,COLGATE TB NEW ZIGZAG SOFT
6170040006,BD MICRO FINE SYRINGE 30G 1ML
6760010020,COTTON BALLS 100GM
6370040412,SUNSILK SHAMPANTI HAIRFALL -200ML
6280050098,GLYSOLID SOFT CREAM -200ML
6300010044,FAM COMFORT WINGS 4*30
6300010049,FAM MAXI WING 4*30
6280050020,BIODERMA ATODERM CREAM-200ML
6260020012,COSOPT ED 5 ML
6080060087,OPPO 1083 WRIST WRAP
6240090064,DOSTINEX 0.5 MG TAB 2'S
6240090065,DOSTINEX 0.5 MG TAB 8'S
