Item Code,Description
3192807796,IMPLANT NCB PLATE LATERAL PROXIMAL 3H TIBIAL 5H LT # 02.02261.305
3192807833,IMPLANT CORTEX SCREW DIA 3.5MM SELF TAPPING LENGTH 34MM
3192108122,CAPSULAR TENSION RING PRELOADED 11MM
6340020042,EVA/QU ADULT SUP 6'S
3192807901,"IMPLANT EXPERT™ TIBIAL NAIL Ø 10.0MM , CANNULATED, LENGTH 300 MM, TITANIUM ALLOY (TAN), LIGHT GREEN # 04.004.440"
3192807919,"MINI WASHER FOR 1.5, 2.0MM SCREW# 00490002051"
3192108176,"INSTRUMENT FLIPCUTTER II 9MM, DISPOSABLE KIT,"
3192807980,"LOCKING PLATE AND SCREW SYSTEM LCP 3.5 8 HOLES LENGTH 111 MM STAINLESS STEEL, # 223.581"
3192807983,"IMPLANT CORTEX SCREW DIA 3.5MM SELF TAPPING LENGTH 40MM,#204.840"
3223606189,TEST TTD PARTOSURE KIT
6100050018,PALETA 75 MG TAB 28'S
3192808017,"IMPLANT POLY TITANIUM PEDICLE SCREW  7.0*40  SPINECRAFT,"
3020251661,DISINFECTANT HAND SANITIZER GEL 500ML WITH PUMP STERILE DISPOSABLE
3223606209,"TEST CARTRIDGE I-STAT ® SYSTEM EC8+, BOX/25 # 03P79-25"
3223606212,TEST CARTRIDGE I-STAT ® SYSTEM FOR CREATININE
3160300270,WATER STERILE FOR INHALATION 500ML STERILE DISPOSABLE
3192808068,BONE MATRIX DBM PUTTY 5CC
3192301671,"CATHETER LEMAITRE EMBOLECTOMY SINGLE LUMEN LATEX 3F, 8.0MM X80CM, #1601-38"
3192108251,"EMBOLIC AGENT AMPLATZER VASCULAR PLUG II 12MM, SJM #9-AVP2-012"
3192301677,CATHETER HELIOS BIPOLAR TEMP. FLOATING STIMULATION 5FR OSYPKA 29207
3192108264,"PROBE BIPOLAR 100MM SOFAMOR DANEK, #BNP2001"
6090270012,TRAMAL 50MG CAP 1'S
6090290106,TRAMAL RETARD 100MG TAB -1'S
3192700074,GLOVES NITRILE LARGE POWDER FREE
3192700075,GLOVES NITRILE MEDIUM BLUE 40CM POWDER FREE
3192900149,DRESSING SURGICEL SNOW 10X10 STERILE
3192000357,BIOADAPTOR SYSTEM VARIOUS SIZES STERILE DISPOSABLE
3020251704,SURGICAL MASK N95 SMALL ADULT STERILE DISPOSABLE
3236007281,LAPAROSCOPIC SHEARS CURVED WITH ERGONOMIC HANDLE HAND CONTROL TORQUE WRENCH ACTIVE BALDE 15MM LENGTH 36CM DIAMETER 5MM STERILE DISPOSABLE
3192808190,HEAD BIPOLAR 48MM IMPLANTCAST
3192108552,COOLED RF PROBE KIT 17G - 100MM / 4MM #CRK-17-100-4
3192808250,SCREW BONE CANCELLOUS PINNACLE 6.5X30MM
3192808256,SCREW LOCKING VARIABLE ANGLE WITH T8 STARDRIVE SELF-TAPPING 2.4MM LENGTH 6-30MM STAINLESS STEEL SYNTHES
3192400688,SUTURE FIBERTAPE BRAIDED POLYBEND BLUE 2MM
3192808312,"IMPLANT LCP 3.5, 7 HOLES, LENGTH 98 MM, STAINLESS STEEL,# 223.571"
3192808330,CLIP YASARGIL 7MM STRAIGHT TITANIUM STANDARD TEMPORARY FT240T
3192808331,CLIP YASARGIL 9MM STRAIGHT TITANIUM STANDARD TEMPORARY FT250T
3192808334,CLIP YASARGIL 9MM ANGLED TITANIUM STANDARD TEMPORARY FT258T
3192808335,CLIP YASARGIL 7MM STRAIGHT TITANIUM STANDARD PERMANENT FT740T
3192808337,CLIP YASARGIL 8.3MM CURVED TITANIUM STANDARD PERMANENT FT752T
3192808339,CLIP YASARGIL 9MM ANGLED TITANIUM STANDARD PERMANENT FT758T
3192108703,TOWEL OR CLOTH GREEN/BLUE STERILE DISPOSABLE
3192108721,SOLUTION BALANCED SALT FOR IRRIGATING 500ML BAG STERILE DISPOSABLE
3192108722,VITRECTOMY PROBE 23 GA CENTURION ULTRAVIT ANTERIOR  ALCON - 8065752134
3192808444,FEMORAL HEAD COCORMO 12/14  28MM # 23872800
3192301880,TUBE FEEDING GASTROSTOMY 24FR LENGTH 240MM DARK BLUE STERILE DISPOSABLE
3192108766,"BLADE RAD 60 CURVED , 3.5 CM, M4 ROTATABLE  1883516HRE"
3192808461,SCREW LOCK ARMADA TI OPEN TULIP 5.5MM NUVASIVE
3192808466,PLATE TIBIAL NCB PT LATERAL PROXIMAL 2/9 HOLE RIGHT ZIMMER 02.02261.009
3192108812,STAPLER HEMORRHOID KIT 1PROXIMATE PPH # PPH03
3192108816,MANIPULATOR UTERINE RUMI II KOH-EFFICIENT 2.5CM STERILE DISPOSABLE FOR ELECTROSURGERY DEVICE
3192108817,MANIPULATOR UTERINE RUMI II KOH-EFFICIENT 3MM STERILE DISPOSABLE FOR ELECTROSURGERY DEVICE
3192108818,MANIPULATOR UTERINE RUMI II KOH-EFFICIENT 3.5MM STERILE DISPOSABLE FOR ELECTROSURGERY DEVICE
3192108819,MANIPULATOR UTERINE RUMI II KOH-EFFICIENT 4MM STERILE DISPOSABLE FOR ELECTROSURGERY DEVICE
3192108821,RUMI UTERINE MANIPULATOR TIP LAVENDER 5.1MMX6CM STERILE
3192108823,RUMI UTERINE MANIPULATOR TIP BLUE 6.7MMX8CM STERILE
3192108824,RUMI UTERINE MANIPULATOR TIP GREEN 6.7MMX10CM STERILE
3192108825,RUMI UTERINE MANIPULATOR TIP ORANGE6.7MMX12CM STERILE
3192808559,"SCREW CANNULATED  2.2 ,16MM # A-5780.16/1"
3192808577,PLATE LCP 3.5X59MM 4HOLES S/S SYNTHES 223.541
3192808578,PLATE LCP 3.5X72MM 5HOLES S/S SYNTHES 223.551
3192808579,PLATE LCP 3.5X85MM 6HOLES S/S SYNTHES
3192808580,PLATE LCP 3.5X124MM 9HOLES S/S SYNTHES 223.591
3192808581,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X33MM 3 HOLES S/S SYNTHES 241.331
3192808582,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X455MM 4 HOLES S/S SYNTHES 241.341
3192808583,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X57MM 5HOLES S/S SYNTHES 241.351
3192808584,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X69MM 6HOLES S/S SYNTHES 241.361
3192808585,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X81MM 7HOLES S/S SYNTHES 241.371
3192808586,PLATE LCP 1/3 TUBULAR W/COLLAR 3.5X93MM 8HOLES S/S SYNTHES 241.381
3192808587,PLATE RECON LCP 3.5X70MM 5HOLES STRAIGHT S/S SYNTHES 245.051
3192808588,PLATE RECON LCP 3.5X84MM 6HOLES STRAIGHT S/S SYNTHES 245.061
3192808589,PLATE RECON LCP 3.5X98MM 7HOLES STRAIGHT S/S SYNTHES 245.071
3192808590,PLATE RECON LCP 3.5X112MM 8HOLES STRAIGHT S/S SYNTHES 245.081
3192808591,PLATE RECON LCP 3.5X140MM 10HOLES STRAIGHT S/S SYNTHES 245.101
3192808594,SCREW CORTEX 3.5X42MM SELF-TAP SYNTHES 204.842
3192808595,SCREW CORTEX 3.5X46MM SELF-TAP SYNTHES 204.846
3192808596,SCREW CORTEX 3.5X48MM SELF-TAP SYNTHES 204.848
3192808597,SCREW CORTEX 3.5X55MM SELF-TAP SYNTHES 204.855
3192808609,SCREW LOCKING SELF TAPPING W/T8 STARDRIVE RECESS 2.4MM LENGTH 6-30MM SYNTHES
3192808613,PLATE LCP CLAVICLE HOOK 3.5X12MM 4HOLES LEFT
3192808614,PLATE LCP CLAVICLE HOOK 3.5X12MM 5HOLES RIGHT SYNTHES 241.082
3192808619,PLATE LC SUPERIOR ANTERIOR CLAVICLE 3.5X108MM 6HOLES RIGHT W/LATERAL EXTENSION S/STEEL
3192808620,PLATE LC SUPERIOR ANTERIOR CLAVICLE 3.5X81MM 4HOLES LEFT W/LATERAL EXTENSION S/S SYNTHES 02.112.011
3192808621,PLATE LC SUPERIOR ANTERIOR CLAVICLE 3.5X94MM 5HOLES LEFT W/LATERAL EXTENSION S/S SYNTHES 02.112.013
3192808668,TRIMANO BEACH CHAIR KIT ARTHREX
3192108888,WARMER HEEL GEL INFANT
3192108890,DIAPER PREMATURE SMALL 800-1250G
3192108893,NEEDLE NERVE BLOCK WITH TUBE 22GX50MM STERILE DISPOSABLE
3192108895,NEEDLE NERVE BLOCK WITH TUBE 21GX100MM STERILE DISPOSABLE
3193704306,REGEN BCT-HA (PRP)
3192808794,PLATE RECON 5HOLE  3.5MM #00-4936-005-13
3192808795,PERI BONE SCREW 3.5MM X 16MM W/2.7MM HEAD # 00-2348-016-35
3192108967,"PEAK FLOW METER DISPOSABLE-ADULT, 60-800 L/MIN"
3192108970,BURR COOLCUT OVAL 8 FLUTE 5MMX13CM ARTHREX AR-8500OBE
3192400735,"SUTURE TIGERSTICK #2 TIGERWIRE 50"" WHITE/BLACK ONE END STIFFENED 12"""
3192808820,"CONSTRAINED, SIZE 3-4, 13mm #261-71420526"
3192808916,NAIL META TIBIAL 11.5MM LENGTH 26-42CM SMITH & NEPHEW
3192808920,GRAFTS BONE PUTTY SYRINGE 2.5CC NOVABONE
3192109127,BIO GLUE SURGICAL ADHESIVE CRYOLIFE BG-3502-5-G
3160300272,SOLUTION GLYCINE 1.5% 3000ML BAG STERILE DISPOSABLE
3160300273,SOLUTION GLYCINE 1.5% 2000ML BAG STERILE DISPOSABLE
3160300274,SOLUTION INTRAVENOUS NORMAL SALINE 0.9% 1000ML BAG STERILE DISPOSABLE
3160300275,SOLUTION INTRAVENOUS NORMAL SALINE 0.9% 500ML BAG STERILE DISPOSABLE
3160300276,SOLUTION IRRIGATION NORMAL SALINE 0.9% 2000ML BAG STERILE DISPOSABLE
3020251715,DISINFECTANT WIPES ISOPROPYL ALCOHOL 70% FOR HARD SURFACE 200MMX220MM STERILE DISPOSABLE (200's)
3160300277,ANTISEPTIC LIQUID ISOPROPYL ALCOHOL 70% 1000ML STERILE DISPOSABLE
3160300278,ANTISEPTIC SOLUTION POVIDONE IODINE 10% 1000ML STERILE DISPOSABLE
3160300279,GEL CONDUCTIVE FOR ECG/EEG TUBE 40Z NON-STERILE DISPOSABLE
3160300281,DISINFECTANT HAND SANITIZER WITH MOISTURIZER 1000ML STERILE DISPOSABLE
3020251721,DISINFECTANT SOLUTION HIGH LEVEL ORTHO-PHTHALALDEHYDE 0.55% FOR ENDOSCOPY 4000ML STERILE DISPOSABLE
3192301968,TUBING SET & EXTENDER FILTER TUBING SONOPET DISPOSABLE
3192109134,CANISTER LINER SONOPET DISPOSABLE STRYKER 5450-850-002
3160300284,CONTRAST MEDIA IV FOR CT SCAN AND X-RAY 300MG/1ML 50ML VIAL STERILE DISPOSABLE
3160300285,CONTRAST MEDIA IV FOR CT SCAN AND X-RAY 350MG/1ML 50ML VIAL STERILE DISPOSABLE
3020210224,NEEDLES INJECTION BIONECTOR 2 WITH SPIKE STERILE DISPOSABLE
3020230305,TUBE EXTENSION SET WITH FILTER SIZE 0.2 µm LIGHT PROTECTED STERILE DISPOSABLE
3020251724,RESTRAINTS LIMB HOLDER FOAM WITH STRAP PAIR STERILE DISPOSABLE
3020280087,GLOVES SURGICAL NATURAL RUBBER LATEX POWDER FREE 6.5 PAIR STERILE DISPOSABLE
3020280088,GLOVES SURGICAL NATURAL RUBBER LATEX POWDER FREE 7 PAIR STERILE DISPOSABLE
3020280089,GLOVES SURGICAL NATURAL RUBBER LATEX POWDER FREE 8 PAIR STERILE DISPOSABLE
3020280095,GLOVES SURGICAL LATEX TEXTURED POWDER FREE  6 PAIR STERILE DISPOSABLE
3020280096,GLOVES SURGICAL LATEX TEXTURED POWDER FREE 6.5 PAIR STERILE DISPOSABLE
3020280097,GLOVES SURGICAL LATEX TEXTURED POWDER FREE 7 PAIR  STERILE DISPOSABLE
3020280098,GLOVES SURGICAL LATEX TEXTURED POWDER FREE 7.5 PAIR STERILE DISPOSABLE
3020280099,GLOVES SURGICAL LATEX TEXTURED POWDER FREE 8 PAIR STERILE DISPOSABLE
3020280100,GLOVES SURGICAL LATEX TEXTURED POWDER FREE 8.5 PAIR STERILE DISPOSABLE
3020220066,LAPAROSCOPIC KIT CHOLECYSTECTOMY STERILE DISPOSABLE
3020251726,ARTERIAL MONITORING KIT NEONATE
3020251727,BABY DRESS KIT MEDIUM 2-3.5KG HEAD 30-35CM STERILE DISPOSABLE
3020251728,TRANSDUCER PRESSURE MONITORING KIT ADULT FOR ICU MEDICAL CABLE STERILE DISPOSABLE
3020251729,PATIENT ADMISSION KIT
3020290949,SWAB SPECIMEN COLLECTION/TRANSPORTATION CULTURE WITH MEDIA SYSTEM KIT STERILE DISPOSABLE
3020290950,TUBES BLOOD COLLECTION CAPILLARY/MICRO SAMPLE KIT STERILE DISPOSABLE (250's)
3020290953,IVD TEST REAGENT/KITS IMMUNOASSAY RAPID TEST PREGNANCY PREMATURE RUPTURED FETAL MEMBRANE STERILE DISPOSABLE (25's)
3020270122,SPONGE SURGICAL PATTIES NEUROSURGERY X-RAY DETECTABLE 13MMX25MM STERILE DISPOSABLE (200's)
3020270123,SPONGE SURGICAL PATTIES NEUROSURGERY X-RAY DETECTABLE 13MMX51MM STERILE DISPOSABLE (200's)
3020270124,SPONGE SURGICAL PATTIES NEUROSURGERY X-RAY DETECTABLE 13MMX38MM STERILE DISPOSABLE (200's)
3020290954,WASTE RECEPTACLES BIOHAZARD BAG PLASTIC STERILE DISPOSABLE
3020290955,SPECIMEN CONTAINERS URINE WITH CAP INDIVIDUALLY WRAPPED 120ML STERILE DISPOSABLE
3020290956,SPECIMEN CONTAINERS URINE 30ML STERILE DISPOSABLE
3020290957,SPECIMEN CONTAINERS URINE 24HRS WITH ANTI-LEAK SCREW CAP STERILE DISPOSABLE
3020290958,SPECIMEN CONTAINERS WITH RED CAP 2000ML STERILE DISPOSABLE
3020290959,SPECIMEN CONTAINERS WITH CAP 500ML STERILE DISPOSABLE
3020290960,SPECIMEN CONTAINERS STOOL 60ML STERILE DISPOSABLE
3060650030,DRINKING MINERAL WATER 330ML
6090010190,HALDOL 5 MG/ML (SERENACE) I.M. AMP-1'S
3020251732,SOLUTION ANTI-FOG STERILE DISPOSABLE
3192809049,"PLATE HUMERAL PHILOS LONG PROXIMAL DIAPHYSEAL 3H ,# 241.916"
3192809059,"PLATE LCP DF 4.5 5.0 LEFT 9 HOLE ,# 222.255"
3160300290,SOLUTION BALANCED SALT FOR IRRIGATING 500ML BOTTLE STERILE DISPOSABLE
3160300291,SOLUTION INTRAVENOUS DEXTROSE 5% 500ML BOTTLE STERILE DISPOSABLE
3160300292,SOLUTION INTRAVENOUS RINGER LACTATE 500ML BOTTLE STERILE DISPOSABLE
3160300293,SOLUTION INTRAVENOUS RINGER LACTATE WITH DEXTROSE 5% 500ML BOTTLE STERILE DISPOSABLE
3160300296,WATER STERILE FOR INJECTION 500ML BOTTLE STERILE DISPOSABLE
3160300299,SOLUTION INTRAVENOUS NORMAL SALINE 0.9% 500ML BOTTLE STERILE DISPOSABLE
3160300300,SOLUTION INTRAVENOUS DEXTROSE 5% IN NORMAL SALINE 0.9% 500ML BOTTLE STERILE DISPOSABLE
3160300301,SOLUTION IRRIGATION NORMAL SALINE 0.9% 1000ML BOTTLE STERILE DISPOSABLE
3160300302,SOLUTION INTRAVENOUS DEXTROSE 5% IN NORMAL SALINE 0.45% 500ML BOTTLE STERILE DISPOSABLE
3160300303,SOLUTION INTRAVENOUS DEXTROSE 5% IN NORMAL SALINE 0.22% 500ML BOTTLE STERILE DISPOSABLE
6450021434,RONEM-(MEROPENEM) 1 GM VIAL- INJ 1'S
3192809090,"PLATE RECONSTRUCTION 3.5MM, STRAIGHT, 7 HOLES, 82MM,ZIMMER# 00-1179-005-07"
3192809091,"PLATE RECONSTRUCTION 3.5MM STRAIGHT, 9 HOLES, 106MM,ZIMMER# 00-1179-005-09"
3192109183,"UNIVERSAL TIPS FOR SONOPET HANDPIECE, 25KHZ STRAIGHT LG DIA TIP, DISPOSABLE, STRYKER # 5450-800-308"
3020251736,TAPE MEASURE 152CM NON-STERILE DISPOSABLE
3020251738,PAPER EXAMINATION TABLE ROLL ADULT 52CMX38M NON-STERILE DISPOSABLE
3020251739,ORTHOSES UPPER LIMB TOTAL SUPPORT SLING 5CMX6M NON-STERILE DISPOSABLE
3020251740,PAPER ECG PRINTER ROLL NON-STERILE DISPOSABLE
3020251741,PAPER THERMAL ROLL 110MM NON-STERILE DISPOSABLE
3020251742,ICE PACK CHEMICAL INSTANT NON-STERILE
3020270125,BANDAGES COMPRESSION/SUPPORT ELASTIC ADHESIVE ROLL 10CMX2.5M STERILE DISPOSABLE
3020270126,UNDERCAST PADDING ROLL 10CMX2.7M STERILE DISPOSABLE
3020270127,UNDERCAST PADDING ROLL 15CMX2.7M STERILE DISPOSABLE
3020270128,UNDERCAST PADDING ROLL 5CMX2.7M STERILE DISPOSABLE
3020270129,UNDERCAST PADDING ROLL 7.5CMX2.7M STERILE DISPOSABLE
3020270133,STOCKINETTE UNDERCAST SYNTHETIC ELASTIC ROLL 10CMX22.8M NON-STERILE DISPOSABLE
3020270134,STOCKINETTE UNDERCAST SYNTHETIC ELASTIC ROLL 7.6CMX22.8M NON-STERILE DISPOSABLE
3020270135,BANDAGES RETENTION ELASTIC WOUND FIXATION NON ADHESIVE ROLL 10CMX4.5M STERILE DISPOSABLE
3020270136,BANDAGES RETENTION ELASTIC WOUND FIXATION NON ADHESIVE ROLL 15CMX4.5M STERILE DISPOSABLE
3020270137,BANDAGES RETENTION ELASTIC WOUND FIXATION NON ADHESIVE ROLL 5CMX4.5M STERILE DISPOSABLE
3020270138,BANDAGES RETENTION ELASTIC WOUND FIXATION NON ADHESIVE ROLL 7.5CMX4.5M STERILE DISPOSABLE
3020270139,BANDAGES COMPRESSION/SUPPORT CREPE ELASTIC ROLL 7.5CMX4.5M NON-STERILE DISPOSABLE
3020270140,BANDAGES COMPRESSION/SUPPORT CREPE ELASTIC ROLL 10CMX4.5M NON-STERILE DISPOSABLE
3020270141,BANDAGES COMPRESSION/SUPPORT CREPE ELASTIC ROLL 15CMX4.5M NON-STERILE DISPOSABLE
3020270142,BANDAGES COMPRESSION/SUPPORT CREPE ELASTIC ROLL 5CMX4.5M NON-STERILE DISPOSABLE
3020270143,STOCKINETTE UNDERCAST SYNTHETIC ELASTIC ROLL 6CMX10M NON-STERILE DISPOSABLE
3020270145,BANDAGES RETENTION NON-WOVEN STRETCH ADHESIVE 10CMX10M NON-STERILE DISPOSABLE
3020270146,BANDAGES RETENTION NON-WOVEN STRETCH ADHESIVE 5CMX10M NON-STERILE DISPOSABLE
3020270147,TAPE ADHESIVE CLOTH HYPOALLERGENIC SURGICAL 2CMX9M NON-STERILE DISPOSABLE
3020270148,TAPE ADHESIVE CLOTH HYPOALLERGENIC SURGICAL 1.25CMX9M NON-STERILE DISPOSABLE
3020261150,TAPE ADHESIVE PLASTIC HYPOALLERGENIC WATERPROOF LATEX FREE 2.5CMX9M STERILE DISPOSABLE
3020261151,TAPE ADHESIVE PLASTIC HYPOALLERGENIC WATERPROOF LATEX FREE 5CMX5M STERILE DISPOSABLE
3020261152,TAPES NON-WOVEN FABRIC DRESSING RETENTION SELF-ADHESIVE ROLL 10CMX10M NON-STERILE DISPOSABLE
3020261153,TAPES NON-WOVEN FABRIC DRESSING RETENTION SELF-ADHESIVE ROLL 5CMX10M NON-STERILE DISPOSABLE
3020220067,SURGICAL DRAPES BILATERAL LIMB STERILE DISPOSABLE (14’s)
3020220068,SPONGE SURGICAL LAPAROTOMY X-RAY DETECTABLE 12-PLY 30CMX30CM STERILE DISPOSABLE (5's)
3020220069,SPONGE SURGICAL LAPAROTOMY X-RAY DETECTABLE 12-PLY 45CMX45CM STERILE DISPOSABLE (5's)
3020220071,PACK SURGICAL CESAREAN C-SECTION STERILE DISPOSABLE
3020220072,PACK SURGICAL ARTHROSCOPY STERILE DISPOSABLE
3020220073,PACK SURGICAL BASIC III STERILE DISPOSABLE
3020220074,PACK SURGICAL ORTHO UPPER EXTREMITY II STERILE DISPOSABLE
3020230313,TUBES TRACHEAL ORAL/NASAL CUFFED REINFORCED 7.5MM STERILE DISPOSABLE
3020251743,PAPER CHART FETAL MONITOR NON-STERILE DISPOSABLE
3020251748,STOCKING ANTI EMBOLISM COMPRESSION ELASTIC KNEE HIGH XL STERILE DISPOSABLE (10's)
3020251749,STOCKING ANTI EMBOLISM COMPRESSION ELASTIC KNEE HIGH XXL STERILE DISPOSABLE (10's)
3020251750,DISINFECTANT TABLETS EFFERVESCENT SODIUM DICHLOROISOCYANURATE 2.5G NON-STERILE DISPOSABLE (100's)
3020251751,ANESTHESIA UNIT CARBON DIOXIDE ABSORBENTS GRANULES 4.5KG STERILE DISPOSABLE
3020251755,COTTON BALL 1-GRAM NON-STERILE DISPOSABLE (100’s)
3020251756,COTTON BALL LARGE STERILE DISPOSABLE (5's)
3020251757,PRINTING FOOT IDENTIFICATION MICRO FILM NON-STERILE DISPOSABLE (25's)
3020251758,MASKS EYE PHOTOTHERAPY PREEMIE PEDIA STERILE DISPOSABLE (20's)
3020251759,MASKS EYE PHOTOTHERAPY REGULAR PEDIA STERILE DISPOSABLE (20's)
3020251760,ADHESIVE REMOVER PADS STERILE DISPOSABLE (100's)
3020261154,DRESSINGS IMPREGNATED WITH PARAFFIN NON-ADHESIVE 15CMX20CM STERILE DISPOSABLE (10's)
3020261155,DRESSINGS NON-IMPREGNATED SYNTHETIC HYDROCOLLOID EXTRA THIN 10CMX10CM STERILE DISPOSABLE (10's)
3020261156,DRESSINGS IMPREGNATED WITH PARAFFIN NON-ADHESIVE 10CMX10M STERILE DISPOSABLE (10's)
3020261157,DRESSINGS IMPREGNATED WITH PARAFFIN NON-ADHESIVE 5CMX5CM STERILE DISPOSABLE (50's)
3020261159,DRESSINGS NON-IMPREGNATED COMBINED COMPOSITE ADHESIVE 10CMX8CM STERILE DISPOSABLE (20's)
3020261161,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM IV TRANSPARENT PEDIATRIC STERILE DISPOSABLE (100's)
3020261162,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM IV TRANSPARENT ADULT STERILE DISPOSABLE (100's)
3020261163,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM PLUS WITH NON ADHESIVE PAD 9CMX20CM STERILE DISPOSABLE (25's)
3020261165,DRESSINGS NON-IMPREGNATED SYNTHETIC FOAM BED SORES ADHESIVE LARGE 15CMX15CM STERILE DISPOSABLE (10's)
3020261166,DRESSINGS NON-IMPREGNATED SYNTHETIC FOAM BED SORES ADHESIVE MEDIUM 10CMX10CM STERILE DISPOSABLE (10's)
3020270150,ADHESIVE STRIP WOUND CLOSURE ROUND 22MM STERILE DISPOSABLE (100's)
3020270151,GAUZE SWAB 8-PLY 7.5CMX7.5CM NON-STERILE DISPOSABLE (100's)
3020270152,GAUZE SWAB 8-PLY 5CMX5CM NON-STERILE DISPOSABLE (100's)
3020270153,GAUZE SWAB 8-PLY 10CMX10CM NON-STERILE DISPOSABLE (100's)
3020270154,GAUZE SWAB 12-PLY 10CMX10CM STERILE DISPOSABLE (5's)
3020290963,TUBES BLOOD COLLECTION EVACUATED COAGULATION SODIUM CITRATE 3.2% SIZE 1.8-2ML BLUE CAP WHITE RING STERILE DISPOSABLE
3020251764,PAPER ECG RECORDING NON-STERILE DISPOSABLE (300's)
3020210226,NEEDLES INJECTION HYPODERMIC THIN WALL 24GX38MM STERILE DISPOSABLE
3020251765,BLADES TRICUT ROTATABLE 4MM STERILE DISPOSABLE
3020251767,POUCH SPECIMEN RETRIEVAL ENDOSCOPIC DETACHABLE 10MM STERILE DISPOSABLE (6's)
3020251768,CANISTER WITH GEL FOR NEGATIVE PRESSURE WOUND THERAPY SYSTEM 500ML STERILE DISPOSABLE (10's)
3020230315,CANNULA INJECTION VISCOELASTIC 27G ANGLED 9-10MM (10's)
3020230316,CATHETERS URINARY URETHRAL DRAINAGE SILICONE 3-WAY COATED LATEX SIZE 24FR STERILE DISPOSABLE
3020230317,TUBES SUCTION BUBBLE 7MM NON-STERILE DISPOSABLE
3020230318,TUBES MIDDLE EAR MYRINGOTOMY VENTILATION SHAH 1.14MM STERILE DISPOSABLE (5's)
3020210227,NEEDLES PNEUMOPERITONEUM INSUFFLATION 120MM STERILE DISPOSABLE (12'S)
3020210228,NEEDLES PNEUMOPERITONEUM INSUFFLATION 150MM STERILE DISPOSABLE (12'S)
3020230321,TUBES ANESTHESIA GAS SAMPLING LUER MALE CONNECTOR STERILE DISPOSABLE
3192109199,BREATHING CIRCUIT NEONATAL 10MM STERILE DISPOSABLE
3192301981,BALLOON BUTTON GASTROSTOMY TUBE MINI ONE 2.0CM FR.16
3192301982,BALLOON BUTTON GASTROSTOMY TUBE MINI ONE 2.0CM FR.14
3020240289,SUTURES SYNTHETIC NONABSORBABLE NYLON MONOFILAMENT NEEDLE TAPER POINT ROUND BODIED SIZE 1 40MM LENGTH 100CM STERILE DISPOSABLE (12's)
3020240294,SUTURES SYNTHETIC NONABSORBABLE NYLON MONOFILAMENT DOUBLE NEEDLE SPATULA MICRO POINT 3/8 CIRCLE SIZE 10/0 6.5MM LENGTH 30CM STERILE DISPOSABLE (12's)
3020240298,SUTURES SYNTHETIC NONABSORBABLE NYLON MONOFILAMENT NEEDLE TAPER POINT 1/2 CIRCLE SIZE 0 31MM LENGTH 150CM STERILE DISPOSABLE (12's)
3020240299,SUTURES SYNTHETIC NONABSORBABLE NYLON MONOFILAMENT NEEDLE TAPERCUT HEAVY 1/2 CIRCLE SIZE 1/0 36MM LENGTH 200CM STERILE DISPOSABLE (12's )
3020240301,SUTURES SYNTHETIC NONABSORBABLE POLYESTER DOUBLE NEEDLE TAPER POINT 1/2 CIRCLE SIZE 5MM 48MM LENGTH 30CM WHITE STERILE DISPOSABLE (6's)
3020240302,SUTURES NATURAL NONABSORBABLE SILK COATED BRAIDED NEEDLE REVERSE CUTTING 1/2 CIRCLE SIZE 2/0 24MM 45CM BLACK STERILE DISPOSABLE (36's)
3020240303,SUTURES NATURAL NONABSORBABLE SILK COATED BRAIDED NEEDLE STRAIGHT CUTTING SIZE 2/0 60MM 75CM BLACK STERILE DISPOSABLE (36's)
3020240304,SUTURES SYNTHETIC ABSORBABLE POLIGLECAPRONE NEEDLE PRIME MULTIPASS 3/8 CIRCLE SIZE 5/0 16MM LENGTH 70CM STERILE DISPOSABLE (36's )
3020240305,SUTURES SYNTHETIC ABSORBABLE POLIGLECAPRONE NEEDLE PRIME MULTIPASS 3/8 CIRCLE SIZE 4/0 16MM LENGTH 70CM UNDYED STERILE DISPOSABLE (12's )
3020240306,SUTURES SYNTHETIC ABSORBABLE POLIGLECAPRONE NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 3/0 31MM LENGTH 70CM VIOLET STERILE DISPOSABLE (12's )
3020240309,SUTURES SYNTHETIC ABSORBABLE POLYDIOXANONE MONOFILAMENT NEEDLE CONVENTIONAL CUTTING PRIME 3/8 CIRCLE SIZE 5/0 16MM LENGTH 45CM STERILE DISPOSABLE (36's)
3020240313,SUTURES SYNTHETIC NON-ABSORBABLE POLYPROPYLENE NEEDLE REVERSE CUTTING PRIME 3/8 CIRCLE SIZE 2/0 26MM LENGTH 45CM STERILE DISPOSABLE (24's)
3020240317,SUTURES SYNTHETIC NONABSORBABLE POLYPROPYLENE NEEDLE CONVENTIOL CUTTING 3/8 CIRCLE SIZE 3/0 16MM LENGTH 75CM STERILE DISPOSABLE  (12's)
3020240323,ADHESIVE STRIP WOUND CLOSURE 6MMX100MM STERILE DISPOSABLE (50's)
